scenario	model	feature	folds_selected	unique_outer_folds	nonzero_fold_fraction	mean_importance	mean_absolute_importance	median_importance	sign_consistency
PRIMARY	elastic_net	s__Pseudoflavonifractor_capillosus	9	9	0.2222222222222222	0.026167080238903642	0.026167080238903642	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB10692_SGB17347	7	7	0.42857142857142855	0.02612929987849874	0.02612929987849874	0.0	0.42857142857142855
PRIMARY	elastic_net	s__GGB3537_SGB4727	9	9	0.1111111111111111	0.026065454784483397	0.026065454784483397	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9620_SGB15068	2	2	0.5	0.025959291408663834	0.025959291408663834	0.025959291408663834	0.5
PRIMARY	elastic_net	s__Bifidobacterium_dentium	9	9	0.3333333333333333	-0.025927937086341016	0.025927937086341016	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Turicibacter_bilis	9	9	0.4444444444444444	0.025926340334345873	0.025926340334345873	0.0	0.4444444444444444
PRIMARY	elastic_net	s__GGB4599_SGB6362	7	7	0.14285714285714285	-0.02547778789137716	0.02547778789137716	0.0	0.14285714285714285
PRIMARY	elastic_net	s__Eubacterium_callanderi	6	6	0.16666666666666666	0.02506228665665626	0.02506228665665626	0.0	0.16666666666666666
PRIMARY	elastic_net	s__Butyricimonas_paravirosa	9	9	0.2222222222222222	0.025048496878674043	0.025048496878674043	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9781_SGB66170	9	9	0.1111111111111111	0.024606814026616325	0.024606814026616325	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB3570_SGB4777	9	9	0.2222222222222222	0.024438885716589684	0.024438885716589684	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9621_SGB15073	9	9	0.3333333333333333	-0.01362458626163526	0.024404398543168577	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Phocea_massiliensis	9	9	0.5555555555555556	0.024196707603420086	0.024196707603420086	0.0014610194530365436	0.5555555555555556
PRIMARY	elastic_net	s__GGB3819_SGB5184	9	9	0.2222222222222222	-0.023898493758125455	0.023898493758125455	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Clostridium_perfringens	8	8	0.25	0.0020496862868063844	0.023003630393156477	0.0	0.125
PRIMARY	elastic_net	s__GGB45495_SGB63167	9	9	0.1111111111111111	-0.022995736971797506	0.022995736971797506	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB6612_SGB9346	9	9	0.2222222222222222	-0.022972824541003904	0.022972824541003904	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9342_SGB14306	9	9	0.1111111111111111	-0.022337961462130955	0.022337961462130955	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB33469_SGB15236	9	9	0.1111111111111111	-0.0222923684799467	0.0222923684799467	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9602_SGB15031	9	9	0.4444444444444444	0.022075190682393046	0.022075190682393046	0.0	0.4444444444444444
PRIMARY	elastic_net	s__GGB51441_SGB71759	9	9	0.3333333333333333	0.02206221854889741	0.02206221854889741	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Gordonibacter_pamelaeae	9	9	0.1111111111111111	-0.021597438265049507	0.021597438265049507	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9759_SGB15370	9	9	0.2222222222222222	0.02125368252775386	0.02125368252775386	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9677_SGB15180	9	9	0.4444444444444444	0.021063913604286732	0.021063913604286732	0.0	0.4444444444444444
PRIMARY	elastic_net	s__GGB3034_SGB4030	9	9	0.3333333333333333	0.020524200888315233	0.020524200888315233	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Holdemania_massiliensis	9	9	0.4444444444444444	-0.020489814308133878	0.020489814308133878	0.0	0.4444444444444444
PRIMARY	elastic_net	s__Faecalitalea_cylindroides	9	9	0.1111111111111111	-0.020481136025584285	0.020481136025584285	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Cuneatibacter_caecimuris	8	8	0.25	0.020164171598174803	0.020164171598174803	0.0	0.25
PRIMARY	elastic_net	s__Bacteroides_salyersiae	9	9	0.4444444444444444	0.020109798488747513	0.020109798488747513	0.0	0.4444444444444444
PRIMARY	elastic_net	s__GGB9713_SGB15249	9	9	0.1111111111111111	-0.02010363948771652	0.02010363948771652	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Butyricimonas_virosa	9	9	0.1111111111111111	-0.019725281034187966	0.019725281034187966	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Anaerococcus_SGB53821	9	9	0.4444444444444444	-0.019561829698544544	0.019561829698544544	0.0	0.4444444444444444
PRIMARY	elastic_net	s__Bilophila_wadsworthia	9	9	0.3333333333333333	-0.008005853609112677	0.01953737470940014	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB1266_SGB1699	9	9	0.2222222222222222	0.01947375397583024	0.01947375397583024	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9296_SGB14253	9	9	0.3333333333333333	0.018976186204279998	0.018976186204279998	0.0	0.3333333333333333
PRIMARY	elastic_net	s__GGB47687_SGB2286	9	9	0.1111111111111111	-0.018279913424796367	0.018279913424796367	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Hungatella_hathewayi	9	9	0.1111111111111111	-0.01822825198458488	0.01822825198458488	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Holdemania_sp_1001095H_141210_F2	9	9	0.3333333333333333	0.01737211965792361	0.01737211965792361	0.0	0.3333333333333333
PRIMARY	elastic_net	s__GGB3109_SGB4119	9	9	0.1111111111111111	0.017239048914578156	0.017239048914578156	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB1420_SGB1957	6	6	0.16666666666666666	-0.017060935050250078	0.017060935050250078	0.0	0.16666666666666666
PRIMARY	elastic_net	s__Desulfovibrio_SGB5077	9	9	0.2222222222222222	0.01699501913981795	0.01699501913981795	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Collinsella_bouchesdurhonensis	9	9	0.1111111111111111	0.016701674458184306	0.016701674458184306	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Actinomyces_SGB17168	9	9	0.2222222222222222	0.01640846803607601	0.01640846803607601	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9646_SGB15123	9	9	0.2222222222222222	-0.016065227171774346	0.016065227171774346	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Lachnospira_eligens	9	9	0.1111111111111111	0.015883348221834664	0.015883348221834664	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Cloacibacillus_evryensis	8	8	0.125	0.015725999028427355	0.015725999028427355	0.0	0.125
PRIMARY	elastic_net	s__Pseudoflavonifractor_sp_An184	9	9	0.1111111111111111	-0.015435054759199226	0.015435054759199226	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Roseburia_sp_AM16_25	9	9	0.1111111111111111	0.015414176790070547	0.015414176790070547	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9766_SGB15383	9	9	0.2222222222222222	0.015147804197581612	0.015147804197581612	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9361_SGB14336	8	8	0.125	0.015091393998480921	0.015091393998480921	0.0	0.125
PRIMARY	elastic_net	s__Pseudoruminococcus_massiliensis	8	8	0.25	-0.014825099057380213	0.014825099057380213	0.0	0.25
PRIMARY	elastic_net	s__GGB9619_SGB15067	9	9	0.1111111111111111	0.014641990315087398	0.014641990315087398	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Mogibacterium_kristiansenii	9	9	0.1111111111111111	0.014418977255365117	0.014418977255365117	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB2970_SGB3952	9	9	0.1111111111111111	0.014241191934329168	0.014241191934329168	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Bifidobacterium_pseudocatenulatum	9	9	0.2222222222222222	-0.006206449193854288	0.013393300308554944	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Staphylococcus_SGB6340	9	9	0.2222222222222222	-0.013100346602441134	0.013100346602441134	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Coprococcus_SGB4669	9	9	0.2222222222222222	-0.013016055960239066	0.013016055960239066	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Fusicatenibacter_saccharivorans	9	9	0.3333333333333333	0.012926988271973468	0.012926988271973468	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Blautia_obeum	9	9	0.3333333333333333	-0.012893217060951168	0.012893217060951168	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Barnesiella_intestinihominis	9	9	0.1111111111111111	0.01274660984573545	0.01274660984573545	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Eubacterium_SGB6276	9	9	0.2222222222222222	0.0020019324695004417	0.012364795347981258	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Actinomyces_sp_ph3	9	9	0.3333333333333333	-0.012339810176788415	0.012339810176788415	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Limosilactobacillus_fermentum	9	9	0.3333333333333333	0.01232201715098986	0.01232201715098986	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Alistipes_senegalensis	9	9	0.2222222222222222	-0.012254240720570662	0.012254240720570662	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Alistipes_finegoldii	9	9	0.5555555555555556	-0.012249893041727416	0.012249893041727416	-0.00504827908838598	0.5555555555555556
PRIMARY	elastic_net	s__GGB9524_SGB14923	1	1	1.0	-0.012162671851832386	0.012162671851832386	-0.012162671851832386	1.0
PRIMARY	elastic_net	s__GGB3167_SGB4181	9	9	0.2222222222222222	-0.01198652540080576	0.01198652540080576	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9712_SGB15244	9	9	0.1111111111111111	-0.011968736007595283	0.011968736007595283	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Ruminococcus_sp_NSJ_13	9	9	0.1111111111111111	-0.011705194912026812	0.011705194912026812	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Merdimonas_faecis	9	9	0.3333333333333333	0.011424535928936165	0.011424535928936165	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Clostridium_sp_AF12_28	9	9	0.1111111111111111	-0.011371565865910614	0.011371565865910614	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9782_SGB15403	9	9	0.1111111111111111	-0.010975783219774325	0.010975783219774325	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9790_SGB15413	9	9	0.2222222222222222	0.010848591171157941	0.010848591171157941	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9641_SGB15117	9	9	0.1111111111111111	0.010747312579185752	0.010747312579185752	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Bacteroides_fragilis	9	9	0.2222222222222222	-0.010528287566283205	0.010528287566283205	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Catenibacterium_SGB4425	7	7	0.42857142857142855	0.010444066321086298	0.010444066321086298	0.0	0.42857142857142855
PRIMARY	elastic_net	s__Mogibacterium_sp_NSJ_24	8	8	0.125	0.010198438686995536	0.010198438686995536	0.0	0.125
PRIMARY	elastic_net	s__Streptococcus_sanguinis	9	9	0.1111111111111111	0.010017603782637573	0.010017603782637573	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Bifidobacterium_adolescentis	9	9	0.3333333333333333	0.009951864716329105	0.009951864716329105	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Desulfovibrio_piger	9	9	0.2222222222222222	0.009755704040689891	0.009755704040689891	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Blautia_wexlerae	9	9	0.1111111111111111	0.00936367727834024	0.00936367727834024	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Enterocloster_SGB14313	9	9	0.2222222222222222	0.00929500234306785	0.00929500234306785	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Dysosmobacter_welbionis	9	9	0.1111111111111111	0.009274272666720207	0.009274272666720207	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB42994_SGB4746	9	9	0.1111111111111111	-0.009076182269806625	0.009076182269806625	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Erysipelatoclostridium_ramosum	9	9	0.1111111111111111	-0.008891922926880385	0.008891922926880385	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9176_SGB14114	9	9	0.2222222222222222	0.00888707407305238	0.00888707407305238	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Actinomyces_SGB17132	6	6	0.16666666666666666	-0.008859307116186238	0.008859307116186238	0.0	0.16666666666666666
PRIMARY	elastic_net	s__Holdemania_filiformis	9	9	0.1111111111111111	-0.008842220516640324	0.008842220516640324	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Haemophilus_parainfluenzae	9	9	0.1111111111111111	0.008684428611175016	0.008684428611175016	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Bifidobacterium_longum	9	9	0.1111111111111111	-0.008611517725825673	0.008611517725825673	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9618_SGB15065	8	8	0.25	-0.008519467341462951	0.008519467341462951	0.0	0.25
PRIMARY	elastic_net	s__Roseburia_sp_AF02_12	9	9	0.1111111111111111	-0.008376490154366457	0.008376490154366457	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB2977_SGB3959	9	9	0.1111111111111111	-0.0083626432002211	0.0083626432002211	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Clostridium_sp_AT4	9	9	0.2222222222222222	0.008331056897549953	0.008331056897549953	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB77437_SGB9391	9	9	0.4444444444444444	0.008318731902731913	0.008318731902731913	0.0	0.4444444444444444
PRIMARY	elastic_net	s__Prevotella_copri_clade_A	9	9	0.1111111111111111	-0.00828251373662841	0.00828251373662841	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Clostridium_sp_AF34_13	9	9	0.1111111111111111	-0.008123832905484525	0.008123832905484525	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9524_SGB14924	9	9	0.1111111111111111	0.007762202226437222	0.007762202226437222	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Coprococcus_catus	9	9	0.1111111111111111	-0.00765283669404782	0.00765283669404782	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9640_SGB15115	9	9	0.1111111111111111	-0.0075687127392849675	0.0075687127392849675	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Clostridium_sp_AM33_3	9	9	0.1111111111111111	-0.007560801690861029	0.007560801690861029	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB51959_SGB72479	9	9	0.1111111111111111	-0.007386750650371179	0.007386750650371179	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Clostridium_fessum	9	9	0.1111111111111111	0.007366474025631734	0.007366474025631734	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Alistipes_dispar	9	9	0.3333333333333333	-0.007295829096079374	0.007295829096079374	0.0	0.3333333333333333
PRIMARY	elastic_net	s__GGB42389_SGB59559	9	9	0.1111111111111111	-0.0070007356338062056	0.0070007356338062056	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Bacteroides_clarus	9	9	0.3333333333333333	-0.006195748464086406	0.006982073382791617	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Ellagibacter_isourolithinifaciens	9	9	0.1111111111111111	-0.006699855766966686	0.006699855766966686	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Enterocloster_asparagiformis	9	9	0.1111111111111111	-0.006642131920439646	0.006642131920439646	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Blautia_producta	9	9	0.3333333333333333	-0.0065727612357553596	0.0065727612357553596	0.0	0.3333333333333333
PRIMARY	elastic_net	s__Solobacterium_SGB6829	7	7	0.14285714285714285	0.006556151760638586	0.006556151760638586	0.0	0.14285714285714285
PRIMARY	elastic_net	s__Phascolarctobacterium_succinatutens	9	9	0.2222222222222222	0.0065395526542526665	0.0065395526542526665	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Catenibacillus_scindens	9	9	0.1111111111111111	-0.006530702667199378	0.006530702667199378	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB2987_SGB3969	9	9	0.1111111111111111	0.0064319483142332	0.0064319483142332	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Massilioclostridium_coli	9	9	0.2222222222222222	-0.0064190513690593875	0.0064190513690593875	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Gordonibacter_urolithinfaciens	9	9	0.2222222222222222	-0.006391022490114505	0.006391022490114505	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Blautia_faecis	9	9	0.1111111111111111	0.00619807149489066	0.00619807149489066	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB79630_SGB13983	9	9	0.2222222222222222	0.006151397343773384	0.006151397343773384	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Collinsella_SGB4121	9	9	0.2222222222222222	-0.0061184544608737955	0.0061184544608737955	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB9293_SGB14250	9	9	0.1111111111111111	0.00605786046057977	0.00605786046057977	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Lachnospira_pectinoschiza	9	9	0.1111111111111111	-0.006026183210231444	0.006026183210231444	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Isoptericola_variabilis	9	9	0.1111111111111111	0.005915085626692952	0.005915085626692952	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Bacteroides_faecis	9	9	0.1111111111111111	0.005836434778593305	0.005836434778593305	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Streptococcus_mitis	9	9	0.1111111111111111	0.005679031790450878	0.005679031790450878	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB34228_SGB72916	4	4	0.25	0.005585561397192033	0.005585561397192033	0.0	0.25
PRIMARY	elastic_net	s__Oscillibacter_sp_ER4	9	9	0.1111111111111111	-0.00539064521148741	0.00539064521148741	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Dysosmobacter_sp_BX15	9	9	0.1111111111111111	0.005322103214106081	0.005322103214106081	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Eubacterium_SGB4961	9	9	0.2222222222222222	-0.004912349113948544	0.004912349113948544	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB2848_SGB3813	9	9	0.1111111111111111	-0.004869059354541528	0.004869059354541528	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9719_SGB15273	9	9	0.1111111111111111	0.004530677779609374	0.004530677779609374	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Streptococcus_SGB15012	9	9	0.1111111111111111	0.004487048344663993	0.004487048344663993	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Lachnospira_sp_NSJ_43	9	9	0.1111111111111111	0.004418952645619899	0.004418952645619899	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9636_SGB15107	9	9	0.1111111111111111	0.004225288177771176	0.004225288177771176	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Coprococcus_comes	9	9	0.2222222222222222	-0.004220561788694326	0.004220561788694326	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Lacrimispora_saccharolytica	9	9	0.1111111111111111	0.00421788440152774	0.00421788440152774	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Holdemanella_biformis	4	4	0.25	0.0036169473483452976	0.0036169473483452976	0.0	0.25
PRIMARY	elastic_net	s__Enterocloster_citroniae	9	9	0.2222222222222222	0.003376983918490422	0.003376983918490422	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB2998_SGB3988	9	9	0.1111111111111111	-0.0031606979782326837	0.0031606979782326837	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Christensenella_hongkongensis	9	9	0.1111111111111111	0.003109917595945254	0.003109917595945254	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Enterococcus_faecium	9	9	0.1111111111111111	-0.002997601683837078	0.002997601683837078	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9818_SGB15459	9	9	0.2222222222222222	0.0012544973465011414	0.002911694755959839	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB9767_SGB15385	9	9	0.1111111111111111	-0.002875741817276197	0.002875741817276197	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Mediterraneibacter_glycyrrhizinilyticus	9	9	0.2222222222222222	0.0028641856456503804	0.0028641856456503804	0.0	0.2222222222222222
PRIMARY	elastic_net	s__GGB1495_SGB2071	4	4	0.25	-0.002702799324337582	0.002702799324337582	0.0	0.25
PRIMARY	elastic_net	s__Angelakisella_massiliensis	8	8	0.125	-0.0026244608404131136	0.0026244608404131136	0.0	0.125
PRIMARY	elastic_net	s__Hydrogeniiclostidium_mannosilyticum	9	9	0.1111111111111111	0.002606139931896215	0.002606139931896215	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Actinomyces_SGB17154	9	9	0.2222222222222222	-0.002573382760543515	0.002573382760543515	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Holdemanella_porci	9	9	0.2222222222222222	0.002572388195278496	0.002572388195278496	0.0	0.2222222222222222
PRIMARY	elastic_net	s__Akkermansia_muciniphila	9	9	0.1111111111111111	0.00245735588297531	0.00245735588297531	0.0	0.1111111111111111
PRIMARY	elastic_net	s__GGB3510_SGB4687	9	9	0.1111111111111111	-0.0024100956011866045	0.0024100956011866045	0.0	0.1111111111111111
PRIMARY	elastic_net	s__Desulfovibrio_fairfieldensis	8	8	0.125	0.0022426488840890367	0.0022426488840890367	0.0	0.125
PRIMARY	elastic_net	s__Hydrogenoanaerobacterium_saccharovorans	9	9	0.1111111111111111	0.0019737340041314326	0.0019737340041314326	0.0	0.1111111111111111
