scheme	held_out_group	mode	seed	prediction_type	debiasm_roc_auc	frozen_baseline_roc_auc	delta_roc_auc	debiasm_pr_auc	frozen_baseline_pr_auc	delta_pr_auc	debiasm_brier	frozen_baseline_brier	delta_brier
LODO	Lee_PRIMM_NL	standard_transductive	20260805	locked_downstream	0.5991735537190084	0.6019283746556474	-0.0027548209366390353	0.6671276900870532	0.6935693231462094	-0.026441633059156255	0.27488370476853297	0.26583258051604963	0.009051124252483334
LODO	Lee_PRIMM_NL	standard_transductive	20260805	embedded_DEBIASM	0.5633608815426997	0.6019283746556474	-0.038567493112947715	0.6832692315191037	0.6935693231462094	-0.010300091627105767	0.2330310389423437	0.26583258051604963	-0.032801541573705933
LODO	Lee_PRIMM_NL	standard_transductive	20260806	locked_downstream	0.59366391184573	0.6019283746556474	-0.008264462809917439	0.6637334098103451	0.6935693231462094	-0.029835913335864328	0.27467972324507184	0.26583258051604963	0.008847142729022206
LODO	Lee_PRIMM_NL	standard_transductive	20260806	embedded_DEBIASM	0.5482093663911846	0.6019283746556474	-0.05371900826446285	0.6625574213739478	0.6935693231462094	-0.031011901772261652	0.23393385569031624	0.26583258051604963	-0.03189872482573339
LODO	Lee_PRIMM_UK	online_adaptive	20260802	locked_downstream	0.7258297258297258	0.7272727272727273	-0.0014430014430014682	0.8452399637849288	0.8516968803608815	-0.006456916575952709	0.2633326216562925	0.23839273230735253	0.02493988934893998
LODO	Lee_PRIMM_UK	online_adaptive	20260802	embedded_DEBIASM	0.6464646464646465	0.7272727272727273	-0.08080808080808077	0.7800324417460506	0.8516968803608815	-0.07166443861483096	0.2297767902165139	0.23839273230735253	-0.00861594209083863
LODO	Lee_PRIMM_UK	online_adaptive	20260803	locked_downstream	0.7258297258297258	0.7272727272727273	-0.0014430014430014682	0.8456119957359082	0.8516968803608815	-0.0060848846249733635	0.26352697151758775	0.23839273230735253	0.02513423921023522
LODO	Lee_PRIMM_UK	online_adaptive	20260803	embedded_DEBIASM	0.6479076479076479	0.7272727272727273	-0.07936507936507942	0.796454844506208	0.8516968803608815	-0.05524203585467358	0.2290961133695088	0.23839273230735253	-0.009296618937843726
LODO	Lee_PRIMM_UK	online_adaptive	20260804	locked_downstream	0.7243867243867244	0.7272727272727273	-0.0028860028860029363	0.844398212943178	0.8516968803608815	-0.007298667417703575	0.2635022637079104	0.23839273230735253	0.025109531400557883
LODO	Lee_PRIMM_UK	online_adaptive	20260804	embedded_DEBIASM	0.6536796536796536	0.7272727272727273	-0.07359307359307365	0.7959982240769065	0.8516968803608815	-0.05569865628397508	0.2288715082320744	0.23839273230735253	-0.00952122407527814
LODO	Lee_PRIMM_UK	online_adaptive	20260805	locked_downstream	0.7258297258297258	0.7272727272727273	-0.0014430014430014682	0.8448227481503219	0.8516968803608815	-0.006874132210559658	0.26387064790564974	0.23839273230735253	0.025477915598297207
LODO	Lee_PRIMM_UK	online_adaptive	20260805	embedded_DEBIASM	0.6608946608946609	0.7272727272727273	-0.06637806637806642	0.7994253488831117	0.8516968803608815	-0.05227153147776986	0.22871624897218	0.23839273230735253	-0.009676483335172542
LODO	Lee_PRIMM_UK	online_adaptive	20260806	locked_downstream	0.7258297258297258	0.7272727272727273	-0.0014430014430014682	0.8448227481503219	0.8516968803608815	-0.006874132210559658	0.2625434450437958	0.23839273230735253	0.02415071273644326
LODO	Lee_PRIMM_UK	online_adaptive	20260806	embedded_DEBIASM	0.6507936507936509	0.7272727272727273	-0.07647907647907637	0.7839267199437399	0.8516968803608815	-0.06777016041714168	0.22914722641348584	0.23839273230735253	-0.00924550589386669
LODO	Lee_PRIMM_UK	standard_transductive	20260802	locked_downstream	0.7272727272727273	0.7272727272727273	0.0	0.8546571494014168	0.8516968803608815	0.002960269040535257	0.23576490153196433	0.23839273230735253	-0.0026278307753881958
LODO	Lee_PRIMM_UK	standard_transductive	20260802	embedded_DEBIASM	0.5772005772005773	0.7272727272727273	-0.15007215007215002	0.6790717843345562	0.8516968803608815	-0.17262509602632536	0.2340605777732501	0.23839273230735253	-0.004332154534102434
LODO	Lee_PRIMM_UK	standard_transductive	20260803	locked_downstream	0.7301587301587302	0.7272727272727273	0.0028860028860029363	0.8562302199034375	0.8516968803608815	0.00453333954255597	0.23606349343724115	0.23839273230735253	-0.002329238870111383
LODO	Lee_PRIMM_UK	standard_transductive	20260803	embedded_DEBIASM	0.5743145743145743	0.7272727272727273	-0.15295815295815296	0.6767494229352655	0.8516968803608815	-0.17494745742561602	0.23405204610351582	0.23839273230735253	-0.004340686203836708
LODO	Lee_PRIMM_UK	standard_transductive	20260804	locked_downstream	0.7330447330447329	0.7272727272727273	0.005772005772005651	0.8578907621938532	0.8516968803608815	0.006193881832971648	0.23596253907124698	0.23839273230735253	-0.002430193236105549
LODO	Lee_PRIMM_UK	standard_transductive	20260804	embedded_DEBIASM	0.5815295815295816	0.7272727272727273	-0.14574314574314573	0.6816967274506903	0.8516968803608815	-0.17000015291019122	0.23372110282911324	0.23839273230735253	-0.004671629478239292
LODO	Lee_PRIMM_UK	standard_transductive	20260805	locked_downstream	0.733044733044733	0.7272727272727273	0.005772005772005762	0.8584898067218478	0.8516968803608815	0.006792926360966289	0.23538363949312083	0.23839273230735253	-0.003009092814231701
LODO	Lee_PRIMM_UK	standard_transductive	20260805	embedded_DEBIASM	0.5786435786435786	0.7272727272727273	-0.14862914862914867	0.6802145142330336	0.8516968803608815	-0.17148236612784795	0.23360968476853203	0.23839273230735253	-0.004783047538820501
LODO	Lee_PRIMM_UK	standard_transductive	20260806	locked_downstream	0.733044733044733	0.7272727272727273	0.005772005772005762	0.8584898067218478	0.8516968803608815	0.006792926360966289	0.23536906850372497	0.23839273230735253	-0.003023663803627563
LODO	Lee_PRIMM_UK	standard_transductive	20260806	embedded_DEBIASM	0.5757575757575758	0.7272727272727273	-0.1515151515151515	0.67664533818597	0.8516968803608815	-0.1750515421749116	0.23360262103660354	0.23839273230735253	-0.004790111270748992
LODO	Matson_US	online_adaptive	20260802	locked_downstream	0.4226190476190476	0.42559523809523814	-0.002976190476190521	0.3859823187593092	0.38320706574401153	0.002775253015297685	0.3834712234462148	0.38933900134125543	-0.005867777895040616
LODO	Matson_US	online_adaptive	20260802	embedded_DEBIASM	0.48809523809523814	0.42559523809523814	0.0625	0.39790402694427457	0.38320706574401153	0.014696961200263037	0.32693055829714185	0.38933900134125543	-0.06240844304411358
LODO	Matson_US	online_adaptive	20260803	locked_downstream	0.42261904761904756	0.42559523809523814	-0.0029761904761905766	0.38561033406519984	0.38320706574401153	0.002403268321188312	0.38254009916783266	0.38933900134125543	-0.006798902173422772
LODO	Matson_US	online_adaptive	20260803	embedded_DEBIASM	0.4761904761904762	0.42559523809523814	0.05059523809523808	0.3833964636798313	0.38320706574401153	0.00018939793581979059	0.32286242461777104	0.38933900134125543	-0.06647657672348439
LODO	Matson_US	online_adaptive	20260804	locked_downstream	0.4226190476190476	0.42559523809523814	-0.002976190476190521	0.386713312911356	0.38320706574401153	0.0035062471673444895	0.38255535984335476	0.38933900134125543	-0.006783641497900672
LODO	Matson_US	online_adaptive	20260804	embedded_DEBIASM	0.4910714285714286	0.42559523809523814	0.06547619047619047	0.3988509959200778	0.38320706574401153	0.015643930176066245	0.3236719351799175	0.38933900134125543	-0.06566706616133794
LODO	Matson_US	online_adaptive	20260805	locked_downstream	0.4196428571428571	0.42559523809523814	-0.005952380952381042	0.3844810285880683	0.38320706574401153	0.0012739628440567863	0.3841092522372516	0.38933900134125543	-0.005229749104003811
LODO	Matson_US	online_adaptive	20260805	embedded_DEBIASM	0.49404761904761907	0.42559523809523814	0.06845238095238093	0.3971710522482593	0.38320706574401153	0.013963986504247794	0.32485060111711045	0.38933900134125543	-0.06448840022414498
LODO	Matson_US	online_adaptive	20260806	locked_downstream	0.4196428571428571	0.42559523809523814	-0.005952380952381042	0.3844810285880683	0.38320706574401153	0.0012739628440567863	0.386633272977383	0.38933900134125543	-0.0027057283638724505
LODO	Matson_US	online_adaptive	20260806	embedded_DEBIASM	0.48511904761904756	0.42559523809523814	0.05952380952380942	0.39169647010646563	0.38320706574401153	0.0084894043624541	0.32259374174660094	0.38933900134125543	-0.0667452595946545
LODO	Matson_US	standard_transductive	20260802	locked_downstream	0.42857142857142855	0.42559523809523814	0.00297619047619041	0.38676359291215723	0.38320706574401153	0.0035565271681456956	0.38303288371517147	0.38933900134125543	-0.006306117626083962
LODO	Matson_US	standard_transductive	20260802	embedded_DEBIASM	0.5684523809523809	0.42559523809523814	0.1428571428571428	0.45657546691962525	0.38320706574401153	0.07336840117561372	0.3480344002958624	0.38933900134125543	-0.04130460104539302
LODO	Matson_US	standard_transductive	20260803	locked_downstream	0.43452380952380953	0.42559523809523814	0.008928571428571397	0.3885429096545282	0.38320706574401153	0.005335843910516669	0.38216992000136035	0.38933900134125543	-0.007169081339895078
LODO	Matson_US	standard_transductive	20260803	embedded_DEBIASM	0.5684523809523809	0.42559523809523814	0.1428571428571428	0.45871229852627105	0.38320706574401153	0.07550523278225951	0.34450896502961076	0.38933900134125543	-0.04483003631164467
LODO	Matson_US	standard_transductive	20260804	locked_downstream	0.43452380952380953	0.42559523809523814	0.008928571428571397	0.3885429096545282	0.38320706574401153	0.005335843910516669	0.3822631934772113	0.38933900134125543	-0.0070758078640441036
LODO	Matson_US	standard_transductive	20260804	embedded_DEBIASM	0.5565476190476191	0.42559523809523814	0.13095238095238093	0.4670930501080325	0.38320706574401153	0.08388598436402095	0.3454699689956971	0.38933900134125543	-0.043869032345558334
LODO	Matson_US	standard_transductive	20260805	locked_downstream	0.43154761904761907	0.42559523809523814	0.005952380952380931	0.38757528122384555	0.38320706574401153	0.0043682154798340145	0.3830970926448606	0.38933900134125543	-0.006241908696394849
LODO	Matson_US	standard_transductive	20260805	embedded_DEBIASM	0.5535714285714286	0.42559523809523814	0.12797619047619047	0.4584723450543692	0.38320706574401153	0.07526527931035765	0.34804386793476666	0.38933900134125543	-0.04129513340648877
LODO	Matson_US	standard_transductive	20260806	locked_downstream	0.43452380952380953	0.42559523809523814	0.008928571428571397	0.3885429096545282	0.38320706574401153	0.005335843910516669	0.38437403294956063	0.38933900134125543	-0.004964968391694802
LODO	Matson_US	standard_transductive	20260806	embedded_DEBIASM	0.5654761904761905	0.42559523809523814	0.13988095238095233	0.4556566008545738	0.38320706574401153	0.07244953511056229	0.34521074613597985	0.38933900134125543	-0.04412825520527558
LODO	Spencer_US	online_adaptive	20260802	locked_downstream	0.596424702058505	0.5547128927410618	0.041711809317443116	0.8033920481996313	0.7861041076844226	0.017287940515208655	0.316676137335655	0.3174009390304208	-0.0007248016947658531
LODO	Spencer_US	online_adaptive	20260802	embedded_DEBIASM	0.5368364030335862	0.5547128927410618	-0.017876489707475685	0.7222137602932646	0.7861041076844226	-0.06389034739115806	0.2266560496216266	0.3174009390304208	-0.09074488940879422
LODO	Spencer_US	online_adaptive	20260803	locked_downstream	0.5996749729144095	0.5547128927410618	0.044962080173347685	0.8048369710314562	0.7861041076844226	0.018732863347033613	0.3163232842873914	0.3174009390304208	-0.0010776547430293992
LODO	Spencer_US	online_adaptive	20260803	embedded_DEBIASM	0.534127843986999	0.5547128927410618	-0.020585048754062862	0.7204275183253471	0.7861041076844226	-0.0656765893590755	0.22579019658736163	0.3174009390304208	-0.0916107424430592
LODO	Spencer_US	online_adaptive	20260804	locked_downstream	0.600216684723727	0.5547128927410618	0.04550379198266519	0.803790855406309	0.7861041076844226	0.017686747721886387	0.31657494081846155	0.3174009390304208	-0.0008259982119592779
LODO	Spencer_US	online_adaptive	20260804	embedded_DEBIASM	0.5346695557963164	0.5547128927410618	-0.02004333694474547	0.7216834838399279	0.7861041076844226	-0.06442062384449476	0.2258306181692773	0.3174009390304208	-0.09157032086114353
LODO	Spencer_US	online_adaptive	20260805	locked_downstream	0.6013001083423618	0.5547128927410618	0.04658721560129997	0.8051119882237926	0.7861041076844226	0.01900788053936997	0.3159213329504355	0.3174009390304208	-0.0014796060799853183
LODO	Spencer_US	online_adaptive	20260805	embedded_DEBIASM	0.5346695557963164	0.5547128927410618	-0.02004333694474547	0.7216292091479184	0.7861041076844226	-0.06447489853650423	0.22695602718143545	0.3174009390304208	-0.09044491184898537
LODO	Spencer_US	online_adaptive	20260806	locked_downstream	0.5985915492957747	0.5547128927410618	0.0438786565547129	0.8041975523116304	0.7861041076844226	0.018093444627207744	0.3160174045298183	0.3174009390304208	-0.0013835345006025235
LODO	Spencer_US	online_adaptive	20260806	embedded_DEBIASM	0.5373781148429035	0.5547128927410618	-0.017334777898158293	0.7199072408311924	0.7861041076844226	-0.06619686685323023	0.22692310919183503	0.3174009390304208	-0.0904778298385858
LODO	Spencer_US	standard_transductive	20260802	locked_downstream	0.5861321776814734	0.5547128927410618	0.031419284940411574	0.7950439576576553	0.7861041076844226	0.008939849973232716	0.30005003736078883	0.3174009390304208	-0.01735090166963199
LODO	Spencer_US	standard_transductive	20260802	embedded_DEBIASM	0.5140845070422535	0.5547128927410618	-0.040628385698808334	0.7260195670239087	0.7861041076844226	-0.06008454066051394	0.24197844948042624	0.3174009390304208	-0.07542248954999459
LODO	Spencer_US	standard_transductive	20260803	locked_downstream	0.5882990249187432	0.5547128927410618	0.03358613217768136	0.7963944366899607	0.7861041076844226	0.010290329005538057	0.2993767713123662	0.3174009390304208	-0.01802416771805465
LODO	Spencer_US	standard_transductive	20260803	embedded_DEBIASM	0.5075839653304443	0.5547128927410618	-0.04712892741061758	0.7205978366861199	0.7861041076844226	-0.06550627099830275	0.2413555505126408	0.3174009390304208	-0.07604538851778003
LODO	Spencer_US	standard_transductive	20260804	locked_downstream	0.5877573131094258	0.5547128927410618	0.03304442036836397	0.7959439567283764	0.7861041076844226	0.009839849043953741	0.2997653793834896	0.3174009390304208	-0.017635559646931198
LODO	Spencer_US	standard_transductive	20260804	embedded_DEBIASM	0.5108342361863488	0.5547128927410618	-0.043878656554713014	0.7158108843762035	0.7861041076844226	-0.07029322330821908	0.24203249729676282	0.3174009390304208	-0.075368441733658
LODO	Spencer_US	standard_transductive	20260805	locked_downstream	0.5882990249187433	0.5547128927410618	0.03358613217768147	0.7952383060058092	0.7861041076844226	0.009134198321386622	0.2994798574254871	0.3174009390304208	-0.01792108160493372
LODO	Spencer_US	standard_transductive	20260805	embedded_DEBIASM	0.5108342361863488	0.5547128927410618	-0.043878656554713014	0.7159038845305619	0.7861041076844226	-0.07020022315386076	0.2429555594591287	0.3174009390304208	-0.07444537957129213
LODO	Spencer_US	standard_transductive	20260806	locked_downstream	0.5861321776814734	0.5547128927410618	0.031419284940411574	0.7950238828713752	0.7861041076844226	0.008919775186952528	0.299516769775146	0.3174009390304208	-0.017884169255274807
LODO	Spencer_US	standard_transductive	20260806	embedded_DEBIASM	0.5113759479956663	0.5547128927410618	-0.04333694474539551	0.7254452869789265	0.7861041076844226	-0.06065882070549611	0.2434524407349615	0.3174009390304208	-0.07394849829545933
LOSFO	FrankelAE_2017	online_adaptive	20260802	locked_downstream	0.5111111111111111	0.4777777777777778	0.03333333333333327	0.6325976277951257	0.6314741194417396	0.001123508353386149	0.3818453751633288	0.3446585736288789	0.037186801534449865
LOSFO	FrankelAE_2017	online_adaptive	20260802	embedded_DEBIASM	0.5972222222222222	0.4777777777777778	0.11944444444444441	0.6864306182264173	0.6314741194417396	0.054956498784677676	0.2306987729957733	0.3446585736288789	-0.11395980063310562
LOSFO	FrankelAE_2017	online_adaptive	20260803	locked_downstream	0.5166666666666667	0.4777777777777778	0.03888888888888892	0.6376278984503964	0.6314741194417396	0.006153779008656768	0.3806156305258812	0.3446585736288789	0.03595705689700229
LOSFO	FrankelAE_2017	online_adaptive	20260803	embedded_DEBIASM	0.5944444444444444	0.4777777777777778	0.11666666666666664	0.6758136407661427	0.6314741194417396	0.04433952132440311	0.23075206330074677	0.3446585736288789	-0.11390651032813215
LOSFO	FrankelAE_2017	online_adaptive	20260804	locked_downstream	0.5083333333333333	0.4777777777777778	0.030555555555555503	0.6296214373189352	0.6314741194417396	-0.0018526821228044277	0.38068737061324653	0.3446585736288789	0.03602879698436762
LOSFO	FrankelAE_2017	online_adaptive	20260804	embedded_DEBIASM	0.6000000000000001	0.4777777777777778	0.12222222222222229	0.6971592897159583	0.6314741194417396	0.06568517027421872	0.23006183806846991	0.3446585736288789	-0.114596735560409
LOSFO	FrankelAE_2017	online_adaptive	20260805	locked_downstream	0.5166666666666667	0.4777777777777778	0.03888888888888892	0.6376278984503964	0.6314741194417396	0.006153779008656768	0.38179779535228003	0.3446585736288789	0.03713922172340112
LOSFO	FrankelAE_2017	online_adaptive	20260805	embedded_DEBIASM	0.5972222222222223	0.4777777777777778	0.11944444444444452	0.6837867787392807	0.6314741194417396	0.05231265929754114	0.23049878439948066	0.3446585736288789	-0.11415978922939826
LOSFO	FrankelAE_2017	online_adaptive	20260806	locked_downstream	0.5166666666666666	0.4777777777777778	0.038888888888888806	0.6389010465985445	0.6314741194417396	0.00742692715680493	0.3815443706284115	0.3446585736288789	0.036885796999532594
LOSFO	FrankelAE_2017	online_adaptive	20260806	embedded_DEBIASM	0.5944444444444444	0.4777777777777778	0.11666666666666664	0.6945682533013925	0.6314741194417396	0.0630941338596529	0.23037115224152233	0.3446585736288789	-0.11428742138735659
LOSFO	FrankelAE_2017	standard_transductive	20260802	locked_downstream	0.5111111111111111	0.4777777777777778	0.03333333333333327	0.6419253781383222	0.6314741194417396	0.010451258696582588	0.34535981490960505	0.3446585736288789	0.0007012412807261281
LOSFO	FrankelAE_2017	standard_transductive	20260802	embedded_DEBIASM	0.4555555555555556	0.4777777777777778	-0.0222222222222222	0.5609350897301495	0.6314741194417396	-0.0705390297115901	0.24843109041259653	0.3446585736288789	-0.09622748321628238
LOSFO	FrankelAE_2017	standard_transductive	20260803	locked_downstream	0.5166666666666666	0.4777777777777778	0.038888888888888806	0.6442872138334912	0.6314741194417396	0.0128130943917516	0.34381893585780743	0.3446585736288789	-0.0008396377710714886
LOSFO	FrankelAE_2017	standard_transductive	20260803	embedded_DEBIASM	0.45833333333333337	0.4777777777777778	-0.01944444444444443	0.5631025981476578	0.6314741194417396	-0.06837152129408175	0.24823308626923682	0.3446585736288789	-0.0964254873596421
LOSFO	FrankelAE_2017	standard_transductive	20260804	locked_downstream	0.5166666666666666	0.4777777777777778	0.038888888888888806	0.6460559697689139	0.6314741194417396	0.014581850327174295	0.3445633155097623	0.3446585736288789	-9.525811911659243e-05
LOSFO	FrankelAE_2017	standard_transductive	20260804	embedded_DEBIASM	0.44722222222222224	0.4777777777777778	-0.030555555555555558	0.5579495537283091	0.6314741194417396	-0.07352456571343047	0.24814860814171688	0.3446585736288789	-0.09650996548716204
LOSFO	FrankelAE_2017	standard_transductive	20260805	locked_downstream	0.5055555555555555	0.4777777777777778	0.027777777777777735	0.6396645592470686	0.6314741194417396	0.008190439805328964	0.34469880509173817	0.3446585736288789	4.023146285925261e-05
LOSFO	FrankelAE_2017	standard_transductive	20260805	embedded_DEBIASM	0.45277777777777783	0.4777777777777778	-0.024999999999999967	0.5603920689425634	0.6314741194417396	-0.07108205049917615	0.24945699420709241	0.3446585736288789	-0.0952015794217865
LOSFO	FrankelAE_2017	standard_transductive	20260806	locked_downstream	0.5111111111111111	0.4777777777777778	0.03333333333333327	0.6419253781383222	0.6314741194417396	0.010451258696582588	0.3450587583186953	0.3446585736288789	0.0004001846898163963
LOSFO	FrankelAE_2017	standard_transductive	20260806	embedded_DEBIASM	0.45000000000000007	0.4777777777777778	-0.027777777777777735	0.5591023864028809	0.6314741194417396	-0.07237173303885869	0.2493573365387727	0.3446585736288789	-0.09530123709010621
LOSFO	GopalakrishnanV_2018	online_adaptive	20260802	locked_downstream	0.5584415584415584	0.551948051948052	0.00649350649350644	0.590771077661834	0.6026296038837142	-0.011858526221880217	0.2824325894653639	0.2807005903921053	0.0017319990732586055
LOSFO	GopalakrishnanV_2018	online_adaptive	20260802	embedded_DEBIASM	0.5454545454545455	0.551948051948052	-0.00649350649350644	0.6175697990760103	0.6026296038837142	0.014940195192296057	0.24842267452847083	0.2807005903921053	-0.03227791586363449
LOSFO	GopalakrishnanV_2018	online_adaptive	20260803	locked_downstream	0.564935064935065	0.551948051948052	0.012987012987012991	0.6026758395665959	0.6026296038837142	4.62356828816457e-05	0.28171397914939533	0.2807005903921053	0.0010133887572900124
LOSFO	GopalakrishnanV_2018	online_adaptive	20260803	embedded_DEBIASM	0.5844155844155845	0.551948051948052	0.032467532467532534	0.6416332356394467	0.6026296038837142	0.039003631755732515	0.2471950564756523	0.2807005903921053	-0.03350553391645303
LOSFO	GopalakrishnanV_2018	online_adaptive	20260804	locked_downstream	0.551948051948052	0.551948051948052	0.0	0.5862256231163794	0.6026296038837142	-0.016403980767334847	0.28362932803653296	0.2807005903921053	0.002928737644427637
LOSFO	GopalakrishnanV_2018	online_adaptive	20260804	embedded_DEBIASM	0.577922077922078	0.551948051948052	0.025974025974025983	0.6371764579957857	0.6026296038837142	0.03454685411207148	0.24822026776408151	0.2807005903921053	-0.032480322628023806
LOSFO	GopalakrishnanV_2018	online_adaptive	20260805	locked_downstream	0.5714285714285714	0.551948051948052	0.01948051948051943	0.6055644950287807	0.6026296038837142	0.0029348911450665094	0.2821160398450406	0.2807005903921053	0.001415449452935258
LOSFO	GopalakrishnanV_2018	online_adaptive	20260805	embedded_DEBIASM	0.5324675324675325	0.551948051948052	-0.01948051948051943	0.59449693356617	0.6026296038837142	-0.008132670317544277	0.2500712659493514	0.2807005903921053	-0.030629324442753902
LOSFO	GopalakrishnanV_2018	online_adaptive	20260806	locked_downstream	0.5714285714285714	0.551948051948052	0.01948051948051943	0.6055644950287807	0.6026296038837142	0.0029348911450665094	0.2816443637055585	0.2807005903921053	0.0009437733134531889
LOSFO	GopalakrishnanV_2018	online_adaptive	20260806	embedded_DEBIASM	0.551948051948052	0.551948051948052	0.0	0.6042569214774183	0.6026296038837142	0.0016273175937040474	0.2502577663309717	0.2807005903921053	-0.030442824061133633
LOSFO	GopalakrishnanV_2018	standard_transductive	20260802	locked_downstream	0.5584415584415584	0.551948051948052	0.00649350649350644	0.5852118119975263	0.6026296038837142	-0.017417791886187972	0.2911486307051467	0.2807005903921053	0.010448040313041362
LOSFO	GopalakrishnanV_2018	standard_transductive	20260802	embedded_DEBIASM	0.487012987012987	0.551948051948052	-0.06493506493506496	0.6103122638081919	0.6026296038837142	0.007682659924477697	0.2557107574206453	0.2807005903921053	-0.024989832971460013
LOSFO	GopalakrishnanV_2018	standard_transductive	20260803	locked_downstream	0.5454545454545454	0.551948051948052	-0.006493506493506551	0.5812256325455083	0.6026296038837142	-0.02140397133820593	0.29077951508252375	0.2807005903921053	0.010078924690418434
LOSFO	GopalakrishnanV_2018	standard_transductive	20260803	embedded_DEBIASM	0.5	0.551948051948052	-0.051948051948051965	0.6345412887515025	0.6026296038837142	0.03191168486778828	0.2548434731396991	0.2807005903921053	-0.025857117252406248
LOSFO	GopalakrishnanV_2018	standard_transductive	20260804	locked_downstream	0.5454545454545454	0.551948051948052	-0.006493506493506551	0.5812256325455083	0.6026296038837142	-0.02140397133820593	0.2935590780316192	0.2807005903921053	0.01285848763951386
LOSFO	GopalakrishnanV_2018	standard_transductive	20260804	embedded_DEBIASM	0.49350649350649345	0.551948051948052	-0.05844155844155852	0.6489478847232246	0.6026296038837142	0.046318280839510395	0.25625199491109274	0.2807005903921053	-0.02444859548101258
LOSFO	GopalakrishnanV_2018	standard_transductive	20260805	locked_downstream	0.5584415584415584	0.551948051948052	0.00649350649350644	0.5852118119975263	0.6026296038837142	-0.017417791886187972	0.29138944142928724	0.2807005903921053	0.010688851037181923
LOSFO	GopalakrishnanV_2018	standard_transductive	20260805	embedded_DEBIASM	0.4805194805194805	0.551948051948052	-0.07142857142857145	0.6040424225383506	0.6026296038837142	0.001412818654636383	0.25794005570595663	0.2807005903921053	-0.022760534686148692
LOSFO	GopalakrishnanV_2018	standard_transductive	20260806	locked_downstream	0.551948051948052	0.551948051948052	0.0	0.5780689548546691	0.6026296038837142	-0.02456064902904509	0.2913677446932665	0.2807005903921053	0.010667154301161164
LOSFO	GopalakrishnanV_2018	standard_transductive	20260806	embedded_DEBIASM	0.45454545454545453	0.551948051948052	-0.09740259740259744	0.5952970910724309	0.6026296038837142	-0.0073325128112833315	0.26019925195939725	0.2807005903921053	-0.02050133843270807
LOSFO	LeeKA_2022	online_adaptive	20260802	locked_downstream	0.46352583586626134	0.43738601823708206	0.026139817629179274	0.5516377234679244	0.5319023871347093	0.019735336333215114	0.3978179717289122	0.4238825006586294	-0.026064528929717223
LOSFO	LeeKA_2022	online_adaptive	20260802	embedded_DEBIASM	0.505015197568389	0.43738601823708206	0.06762917933130691	0.5611877651615345	0.5319023871347093	0.029285378026825182	0.2586848857252053	0.4238825006586294	-0.1651976149334241
LOSFO	LeeKA_2022	online_adaptive	20260803	locked_downstream	0.46489361702127663	0.43738601823708206	0.027507598784194565	0.5530638093391282	0.5319023871347093	0.021161422204418967	0.39694732481397854	0.4238825006586294	-0.026935175844650883
LOSFO	LeeKA_2022	online_adaptive	20260803	embedded_DEBIASM	0.5142857142857142	0.43738601823708206	0.07689969604863217	0.5706428492090418	0.5319023871347093	0.03874046207433257	0.2586550464799784	0.4238825006586294	-0.16522745417865103
LOSFO	LeeKA_2022	online_adaptive	20260804	locked_downstream	0.46322188449848023	0.43738601823708206	0.025835866261398166	0.5506334149547356	0.5319023871347093	0.018731027820026336	0.39821544733628633	0.4238825006586294	-0.025667053322343092
LOSFO	LeeKA_2022	online_adaptive	20260804	embedded_DEBIASM	0.5062310030395136	0.43738601823708206	0.06884498480243156	0.5647948788051975	0.5319023871347093	0.032892491670488244	0.25427195944916	0.4238825006586294	-0.16961054120946945
LOSFO	LeeKA_2022	online_adaptive	20260805	locked_downstream	0.4667173252279635	0.43738601823708206	0.029331306990881434	0.5537900100429218	0.5319023871347093	0.021887622908212556	0.3969161111945791	0.4238825006586294	-0.026966389464050333
LOSFO	LeeKA_2022	online_adaptive	20260805	embedded_DEBIASM	0.5127659574468084	0.43738601823708206	0.07537993920972635	0.5691152087652831	0.5319023871347093	0.03721282163057382	0.2563129428601372	0.4238825006586294	-0.1675695577984922
LOSFO	LeeKA_2022	online_adaptive	20260806	locked_downstream	0.4623100303951368	0.43738601823708206	0.02492401215805473	0.5509534177120468	0.5319023871347093	0.01905103057733748	0.3989078765262783	0.4238825006586294	-0.02497462413235113
LOSFO	LeeKA_2022	online_adaptive	20260806	embedded_DEBIASM	0.5104863221884498	0.43738601823708206	0.07310030395136774	0.5685800658502923	0.5319023871347093	0.03667767871558303	0.2584107982408757	0.4238825006586294	-0.16547170241775372
LOSFO	LeeKA_2022	standard_transductive	20260802	locked_downstream	0.4484802431610942	0.43738601823708206	0.01109422492401213	0.5365218648235147	0.5319023871347093	0.00461947768880544	0.40832370695120906	0.4238825006586294	-0.01555879370742036
LOSFO	LeeKA_2022	standard_transductive	20260802	embedded_DEBIASM	0.47963525835866266	0.43738601823708206	0.0422492401215806	0.553243846007866	0.5319023871347093	0.02134145887315675	0.26215671928699696	0.4238825006586294	-0.16172578137163246
LOSFO	LeeKA_2022	standard_transductive	20260803	locked_downstream	0.44939209726443763	0.43738601823708206	0.012006079027355565	0.5371375487489396	0.5319023871347093	0.0052351616142303214	0.4073888347466361	0.4238825006586294	-0.016493665911993305
LOSFO	LeeKA_2022	standard_transductive	20260803	embedded_DEBIASM	0.4857142857142857	0.43738601823708206	0.048328267477203646	0.55603364702782	0.5319023871347093	0.024131259893110713	0.2630968816662152	0.4238825006586294	-0.16078561899241423
