species	available_scenarios	same_pooled_direction_all_scenarios	pooled_effect_range	same_classification_all_scenarios	primary_classification	primary_pooled_effect	primary_fdr_q	primary_I2	S1_effect	S2_effect	S3_effect	S1_classification	S2_classification	S3_classification
s__GGB74463_SGB54347	4	1	0.009691422960501933	1	OTHER_OR_INSUFFICIENT	-0.05419088596208821	0.9899399288667535	0.0	-0.048819552739341625	-0.044499463001586276	-0.04685754418494423	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB79630_SGB13983	4	1	0.04217405739791702	1	OTHER_OR_INSUFFICIENT	0.014339422848374455	0.9899399288667535	0.0	0.024602485332810772	0.03184474229389267	0.05651348024629148	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB79734_SGB15291	4	1	0.06134703809641985	1	OTHER_OR_INSUFFICIENT	0.05065267126888773	0.9899399288667535	0.0	0.05835168786245476	0.06525756760682198	0.11199970936530758	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB80011_SGB15265	4	1	0.018681754344572504	0	CONSISTENT_NONSIGNIFICANT	0.09851294202953334	0.9899399288667535	22.552236727260773	0.09851294202953334	0.09851294202953334	0.07983118768496084	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__GGB80011_SGB15267	4	1	0.07325053352692301	1	OTHER_OR_INSUFFICIENT	-0.14320846712063698	0.9899399288667535	0.0	-0.14320846712063698	-0.14320846712063698	-0.21645900064756	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB80140_SGB15224	4	1	0.041991076399981175	1	CONSISTENT_NONSIGNIFICANT	0.12423045893120738	0.9899399288667535	0.24221237481003516	0.13075102030829205	0.13393150792530567	0.16622153533118855	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9062_SGB13981	4	1	0.022406554408775536	1	OTHER_OR_INSUFFICIENT	-0.06629703338334048	0.9899399288667535	11.269977614992213	-0.05480736393781428	-0.04482130348896787	-0.04389047897456494	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9063_SGB13982	4	1	0.055396416094880746	1	CONSISTENT_NONSIGNIFICANT	-0.1622022705176148	0.9899399288667535	10.861444278781438	-0.18542325649466776	-0.1988192912159606	-0.14342287512107985	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9110_SGB14043	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.0347719635933733	0.9899399288667535	0.0	-0.0347719635933733	-0.0347719635933733	-0.0347719635933733	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9176_SGB14114	4	1	0.09341625873772968	0	OTHER_OR_INSUFFICIENT	0.19572202705332337	0.9899399288667535	22.98783273029656	0.2015369126559437	0.20400564388277548	0.28913828579105305	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__GGB9186_SGB14125	4	1	0.020673875478388972	1	OTHER_OR_INSUFFICIENT	-0.029649605688585597	0.9899399288667535	0.0	-0.036461687822877155	-0.0418868784494679	-0.05032348116697457	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9210_SGB14149	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.10601224889828345	0.9899399288667535	0.0	0.10601224889828345	0.10601224889828345	0.10601224889828345	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9237_SGB14179	4	1	0.08057650199973433	1	OTHER_OR_INSUFFICIENT	-0.17212385553691373	0.9899399288667535	31.171654869728517	-0.17212385553691373	-0.17212385553691373	-0.0915473535371794	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9240_SGB14182	4	1	0.012079309111761319	1	OTHER_OR_INSUFFICIENT	-0.101057962419292	0.9899399288667535	0.0	-0.09461662193952465	-0.08897865330753069	-0.09203648988443672	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9293_SGB14250	4	1	0.051348444268528054	1	OTHER_OR_INSUFFICIENT	0.24998797769930794	0.9899399288667535	0.0	0.24998797769930794	0.24998797769930794	0.301336421967836	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9296_SGB14253	4	1	0.027285236421190007	1	OTHER_OR_INSUFFICIENT	-0.027089578303190896	0.9899399288667535	0.0	-0.03586114111473117	-0.04376599404885598	-0.01648075762766597	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9342_SGB14306	4	1	0.08217615073866694	0	OTHER_OR_INSUFFICIENT	0.15896988344567994	0.9899399288667535	0.0	0.1466441489399757	0.13521711880890747	0.2173932695475744	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__GGB9345_SGB14311	4	1	0.0707794181527806	1	CONSISTENT_NONSIGNIFICANT	0.22084893214582596	0.9899399288667535	0.0	0.20747576305063967	0.20226810520523397	0.2730475233580146	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9350_SGB14317	4	0	0.22184039049779808	1	OTHER_OR_INSUFFICIENT	0.06693720410720613	0.9899399288667535	17.414355886893123	0.10389540748824297	-0.026197435666027388	0.1956429548317707	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9453_SGB14844	4	1	0.0040819983482639766	1	OTHER_OR_INSUFFICIENT	0.15079645068701047	0.9899399288667535	30.87646096939321	0.15079645068701047	0.15079645068701047	0.15487844903527445	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9453_SGB14845	4	1	0.02360976560544598	1	OTHER_OR_INSUFFICIENT	-0.017668991454354962	0.9899399288667535	0.0	-0.017668991454354962	-0.017668991454354962	-0.04127875705980094	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9469_SGB14862	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.06822713468500989	0.9899399288667535	0.0	0.06822713468500989	0.06822713468500989	0.06822713468500989	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9474_SGB14868	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.09095299620560318	0.9899399288667535	57.90141338880276	-0.09095299620560318	-0.09095299620560318	-0.09095299620560318	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9480_SGB14874	4	1	0.0	1	CONSISTENT_NONSIGNIFICANT	-0.1457726216132566	0.9899399288667535	0.0	-0.1457726216132566	-0.1457726216132566	-0.1457726216132566	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9495_SGB14892	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.13986147423513734	0.9899399288667535	0.0	-0.13986147423513734	-0.13986147423513734	-0.13986147423513734	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9501_SGB14898	4	0	0.03794483216166494	1	OTHER_OR_INSUFFICIENT	-0.017372175721410695	0.9899399288667535	20.65962959508504	-0.017372175721410695	-0.017372175721410695	0.020572656440254248	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9512_SGB14909	4	1	0.04807920665299489	1	OTHER_OR_INSUFFICIENT	-0.03837308237522983	0.9899399288667535	0.0	-0.03322479530599993	-0.02854411429316727	-0.07662332094616216	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9522_SGB14921	4	1	0.008322980880610016	1	OTHER_OR_INSUFFICIENT	-0.0015351835642269268	0.9930462049980862	0.0	-0.0015351835642269268	-0.0015351835642269268	-0.009858164444836942	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9524_SGB14923	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.1048563578949832	0.9899399288667535	61.12458647215567	0.1048563578949832	0.1048563578949832	0.1048563578949832	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9524_SGB14924	4	1	0.07159570162090104	1	CONSISTENT_NONSIGNIFICANT	0.07176339677820129	0.9899399288667535	42.614007915691815	0.07176339677820129	0.07176339677820129	0.14335909839910232	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9559_SGB14969	4	1	0.04695552152311941	1	OTHER_OR_INSUFFICIENT	0.04164803335220983	0.9899399288667535	0.0	0.04164803335220983	0.04164803335220983	0.08860355487532924	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9581_SGB79823	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.1418325467745002	0.9899399288667535	0.0	-0.1418325467745002	-0.1418325467745002	-0.1418325467745002	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9602_SGB15028	4	0	0.0640023556767555	1	OTHER_OR_INSUFFICIENT	-0.0047698625593680915	0.9925937920540963	0.0	-0.023269467406235318	-0.031009949020641435	0.032992406656114054	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9602_SGB15031	4	1	0.06360735915624968	1	OTHER_OR_INSUFFICIENT	0.1270045428776269	0.9899399288667535	45.11307264718723	0.13785667378350486	0.14290602912322425	0.1906119020338766	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9611_SGB15045	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.08447691945544168	0.9899399288667535	31.5160937851933	0.08447691945544168	0.08447691945544168	0.08447691945544168	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9614_SGB15049	4	1	0.02854349998362477	1	OTHER_OR_INSUFFICIENT	-0.05701757634334425	0.9899399288667535	20.355914355961495	-0.04545681462876678	-0.03432398751126045	-0.02847407635971948	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9616_SGB15051	4	1	0.05497242245302342	1	OTHER_OR_INSUFFICIENT	-0.22304758346782783	0.9899399288667535	0.0	-0.21447536411082654	-0.2075083984973714	-0.2624808209503948	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9619_SGB15066	4	0	0.025786527924898967	1	OTHER_OR_INSUFFICIENT	-0.017543577152363085	0.9899399288667535	0.0	-0.00668600071937574	0.002809410599276637	0.008242950772535881	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9619_SGB15067	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.10174388305362368	0.9899399288667535	0.0	0.10174388305362368	0.10174388305362368	0.10174388305362368	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9620_SGB15068	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.08009807026316138	0.9899399288667535	0.0	-0.08009807026316138	-0.08009807026316138	-0.08009807026316138	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9621_SGB15073	4	1	0.04318008290384552	1	CONSISTENT_NONSIGNIFICANT	-0.11328315527453102	0.9899399288667535	1.2348385337015835	-0.12005609346064658	-0.12508752228521483	-0.15646323817837654	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9627_SGB15081	4	1	0.011735202229102792	1	OTHER_OR_INSUFFICIENT	0.1628471870386083	0.9899399288667535	0.0	0.16961636638701932	0.17458238926771108	0.16855953980397664	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9634_SGB15093	4	1	0.03498968615679958	1	OTHER_OR_INSUFFICIENT	-0.14188311097198447	0.9899399288667535	0.0	-0.13678201719654093	-0.13300478666845608	-0.10689342481518489	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9635_SGB15106	4	1	0.09111800320588798	1	OTHER_OR_INSUFFICIENT	0.12080267477288864	0.9899399288667535	52.185415244069944	0.13234990538631644	0.1422382163045867	0.21192067797877662	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9636_SGB15107	4	1	0.018030827995093007	1	OTHER_OR_INSUFFICIENT	0.10658784730908813	0.9899399288667535	0.0	0.10658784730908813	0.10658784730908813	0.12461867530418114	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9641_SGB15117	4	1	0.02527452834724231	1	OTHER_OR_INSUFFICIENT	-0.1443398053697173	0.9899399288667535	0.0	-0.1443398053697173	-0.1443398053697173	-0.1696143337169596	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9642_SGB15119	4	1	0.05037334936664142	1	OTHER_OR_INSUFFICIENT	-0.21623141462391457	0.9899399288667535	0.0	-0.21623141462391457	-0.21623141462391457	-0.266604763990556	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9646_SGB15123	4	1	0.05689728355691481	1	OTHER_OR_INSUFFICIENT	-0.09287573372851059	0.9899399288667535	0.0	-0.09287573372851059	-0.09287573372851059	-0.035978450171595774	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9694_SGB15204	4	1	0.0	1	CONSISTENT_NONSIGNIFICANT	0.20857332761590697	0.9899399288667535	0.0	0.20857332761590697	0.20857332761590697	0.20857332761590697	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9699_SGB15216	4	1	0.02534392907294542	1	OTHER_OR_INSUFFICIENT	0.00918605823426287	0.9899399288667535	13.1271637408524	0.01791637687111714	0.03186149099213115	0.006517561919185725	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9707_SGB15229	4	1	0.02084505142437123	1	OTHER_OR_INSUFFICIENT	-0.05230940072710728	0.9899399288667535	0.0	-0.044684081424201376	-0.03829886264041411	-0.059143914064785336	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9708_SGB15233	4	1	0.037618377502439904	1	OTHER_OR_INSUFFICIENT	0.077306629360189	0.9899399288667535	0.0	0.08748561968316791	0.09437907402470258	0.11492500686262891	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9708_SGB15234	4	1	0.062020701964835105	1	OTHER_OR_INSUFFICIENT	0.0624267449500868	0.9899399288667535	0.0	0.0694974977026222	0.07640595937206869	0.1244474469149219	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9712_SGB15244	4	1	0.02575592386208201	0	OTHER_OR_INSUFFICIENT	0.014787178880941686	0.9899399288667535	29.30829583561712	0.02184861674373567	0.027865270794452536	0.040543102743023696	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	DOMAIN_SPECIFIC
s__GGB9713_SGB15249	4	1	0.06352785792606028	1	OTHER_OR_INSUFFICIENT	0.03770977116787175	0.9899399288667535	8.870748804471857	0.044484094078211835	0.0550064438268571	0.10123762909393202	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9719_SGB15272	4	0	0.016744986640116134	1	OTHER_OR_INSUFFICIENT	0.008281910887665634	0.9899399288667535	0.0	0.010792550823602656	0.01400203247517784	-0.0027429541649382928	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9719_SGB15273	4	1	0.0023669807892775646	0	CONSISTENT_NONSIGNIFICANT	0.057833143606208025	0.9899399288667535	0.0	0.057833143606208025	0.057833143606208025	0.05546616281693046	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__GGB9719_SGB53514	4	0	0.06180413255099044	1	OTHER_OR_INSUFFICIENT	0.033007549961920984	0.9899399288667535	0.0	0.015713119427356526	-0.006041281664064539	-0.028796582589069454	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9724_SGB15278	4	1	0.005749259766248321	1	OTHER_OR_INSUFFICIENT	-0.15832432682473652	0.9899399288667535	0.0	-0.15832432682473652	-0.15832432682473652	-0.1525750670584882	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9739_SGB15313	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.3755990127666743	0.9899399288667535	0.0	0.3755990127666743	0.3755990127666743	0.3755990127666743	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9747_SGB15356	4	1	0.0271444618682234	1	OTHER_OR_INSUFFICIENT	0.011203786299414414	0.9899399288667535	14.62194869793321	0.018470074776496714	0.022853584134945436	0.038348248167637815	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9758_SGB15368	4	1	0.043708718971352103	1	OTHER_OR_INSUFFICIENT	0.005722821435742147	0.9908744990282015	0.0	0.011695184180749387	0.016097969047642702	0.04943154040709425	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9759_SGB15370	4	1	0.013740092345058241	1	CONSISTENT_NONSIGNIFICANT	0.20659025946650275	0.9899399288667535	0.0	0.212026179902008	0.21434695794148062	0.220330351811561	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9760_SGB15373	4	1	0.012760813544932609	1	OTHER_OR_INSUFFICIENT	0.033209175594570955	0.9899399288667535	18.926355657588996	0.039618111926585944	0.04406265170811553	0.031301838163182924	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9765_SGB15382	4	0	0.08726806307970555	1	OTHER_OR_INSUFFICIENT	0.0767058789507213	0.9899399288667535	6.348361025631	0.0767058789507213	0.0767058789507213	-0.010562184128984249	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9767_SGB15385	4	0	0.14346331825139075	0	DOMAIN_SPECIFIC	-0.0356857202126793	0.9899399288667535	52.121571676710346	-0.0356857202126793	-0.0356857202126793	0.10777759803871145	DOMAIN_SPECIFIC	DOMAIN_SPECIFIC	OTHER_OR_INSUFFICIENT
s__GGB9770_SGB15389	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.04777057646295673	0.9899399288667535	36.64529507161411	0.04777057646295673	0.04777057646295673	0.04777057646295673	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9770_SGB15390	4	1	0.020675109653148088	1	OTHER_OR_INSUFFICIENT	-0.044217464483027484	0.9899399288667535	0.0	-0.043059394546567445	-0.06373450419971553	-0.05985609312228802	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9775_SGB15395	4	1	0.013831110604619987	0	OTHER_OR_INSUFFICIENT	0.08998019029449623	0.9899399288667535	0.0	0.09554458096992678	0.09935543490312097	0.10381130089911622	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__GGB9781_SGB15402	4	1	0.0023715965699796643	1	CONSISTENT_NONSIGNIFICANT	0.09318130231705442	0.9899399288667535	0.0	0.09318130231705442	0.09318130231705442	0.09555289888703408	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9781_SGB66170	4	1	0.009589095854948469	1	OTHER_OR_INSUFFICIENT	0.03438080542835814	0.9899399288667535	0.0	0.03438080542835814	0.03438080542835814	0.024791709573409672	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9782_SGB15403	4	1	0.05479434837469353	1	CONSISTENT_NONSIGNIFICANT	-0.07377320508274501	0.9899399288667535	0.0	-0.04529760225441941	-0.10009195062911294	-0.04529760225441941	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB9787_SGB15410	4	1	0.0110929401179779	1	OTHER_OR_INSUFFICIENT	0.17597044010876112	0.9899399288667535	0.0	0.17597044010876112	0.17597044010876112	0.16487749999078322	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9788_SGB15411	4	1	0.1625838085258206	1	OTHER_OR_INSUFFICIENT	0.18322672189277434	0.9899399288667535	40.69695393883217	0.18322672189277434	0.18322672189277434	0.34581053041859494	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB9818_SGB15459	4	1	0.04043631807085046	0	OTHER_OR_INSUFFICIENT	0.12846314580736334	0.9899399288667535	21.774034371963474	0.13498636554957455	0.13797663268654098	0.1688994638782138	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Gordonibacter_pamelaeae	4	1	0.002055050004608233	1	CONSISTENT_NONSIGNIFICANT	-0.1283763264646773	0.9899399288667535	26.088652141538386	-0.1283763264646773	-0.1283763264646773	-0.12632127646006908	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Gordonibacter_urolithinfaciens	4	0	0.04543190306882237	1	OTHER_OR_INSUFFICIENT	-0.03543295513407305	0.9899399288667535	25.947876886304094	-0.03543295513407305	-0.03543295513407305	0.009998947934749315	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Granulicatella_SGB8255	4	1	0.05196752507043756	0	OTHER_OR_INSUFFICIENT	-0.10591376249896126	0.9899399288667535	0.0	-0.14197647979263786	-0.11956507851225781	-0.15788128756939881	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Haemophilus_parainfluenzae	4	1	0.04936011489773862	0	OTHER_OR_INSUFFICIENT	-0.08413808134054306	0.9899399288667535	49.374074046821015	-0.07068539332353437	-0.058486769273774615	-0.10784688417151324	DOMAIN_SPECIFIC	DOMAIN_SPECIFIC	DOMAIN_SPECIFIC
s__Harryflintia_acetispora	4	1	0.0391933093161531	1	CONSISTENT_NONSIGNIFICANT	0.12448382796610882	0.9899399288667535	0.0	0.1280148006138449	0.13191048790886464	0.09271717859271154	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Holdemanella_porci	4	1	0.03418734432439319	1	OTHER_OR_INSUFFICIENT	0.16344583779003924	0.9899399288667535	41.00929474009652	0.16344583779003924	0.16344583779003924	0.12925849346564605	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Holdemania_filiformis	4	1	0.08069155860298313	0	DOMAIN_SPECIFIC	-0.05143629565509738	0.9899399288667535	62.26958834187046	-0.11904224809906601	-0.08874290101633245	-0.03835068949608287	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	DOMAIN_SPECIFIC
s__Holdemania_massiliensis	4	1	0.03172075349270659	0	OTHER_OR_INSUFFICIENT	-0.27694984407385026	0.9899399288667535	0.0	-0.27386206102805727	-0.26834455293236575	-0.30006530642507234	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Holdemania_sp_1001095H_141210_F2	4	1	0.00855880031961996	1	OTHER_OR_INSUFFICIENT	0.09398459538696088	0.9899399288667535	0.0	0.0985949636663504	0.10254339570658084	0.09925331819246228	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Hungatella_hathewayi	4	1	0.017182125782467333	1	CONSISTENT_NONSIGNIFICANT	-0.21443967785496257	0.9899399288667535	0.0	-0.22475344703707484	-0.22589605664519788	-0.20871393086273055	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Hydrogeniiclostidium_mannosilyticum	4	1	0.01910931475075378	0	OTHER_OR_INSUFFICIENT	-0.12343882291845765	0.9899399288667535	0.0	-0.12343882291845765	-0.12343882291845765	-0.14254813766921143	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Hydrogenoanaerobacterium_saccharovorans	4	1	0.06611481498607527	1	OTHER_OR_INSUFFICIENT	0.04193445397006707	0.9899399288667535	18.113625844102906	0.03982009006347313	0.03631743006405957	0.10243224505013483	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Intestinibacter_bartlettii	4	1	0.08119546088045171	1	OTHER_OR_INSUFFICIENT	0.16324252679078471	0.9899399288667535	0.0	0.1843166935898921	0.13759933757892534	0.21879479845937705	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Isoptericola_variabilis	4	1	0.008506635195748406	1	OTHER_OR_INSUFFICIENT	0.02790611273958753	0.9899399288667535	0.0	0.02790611273958753	0.02790611273958753	0.036412747935335936	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Klebsiella_pneumoniae	4	1	0.11885982095168694	0	STRONG_DIRECTION_REVERSAL	-0.03781367180087146	0.9899399288667535	60.356427232887874	-0.03781367180087146	-0.03781367180087146	-0.1566734927525584	STRONG_DIRECTION_REVERSAL	STRONG_DIRECTION_REVERSAL	OTHER_OR_INSUFFICIENT
