scenario	model	train_domain	test_domain	train_n	test_n	train_responders	train_non_responders	test_responders	test_non_responders	selected_features	pseudocount	locked_params	roc_auc	roc_auc_ci_low	roc_auc_ci_high	roc_auc_bootstrap_valid	pr_auc	brier	balanced_accuracy	sensitivity	specificity	log_loss	train_study_family	test_study_family	same_study_family	train_country	test_country	same_country	train_macro_region	test_macro_region	same_macro_region	train_treatment_scope_group	test_treatment_scope_group	same_treatment_scope_group	known_combination_ici_fraction_difference	absolute_response_rate_difference	log_train_n	log_test_n	aitchison_centroid_distance	bray_curtis_centroid_distance	jensen_shannon_distance	prevalence_l1_distance
S3_EXCLUDE_LEE_SITES	ridge	Spencer_US	Frankel_US	97	39	71	26	24	15	326	5.144767586148716e-07	"{""C"": 0.5}"	0.49722222222222223	0.29854166666666665	0.679236111111111	500	0.6115299219679942	0.3169682596039248	0.5416666666666666	0.75	0.3333333333333333	1.1702110550727467	Spencer_2021	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.11657414750198247	4.574710978503383	3.6635616461296463	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
S3_EXCLUDE_LEE_SITES	ridge	Spencer_US	Gopalakrishnan_US	97	25	71	26	14	11	326	5.144767586148716e-07	"{""C"": 0.5}"	0.2922077922077922	0.12337662337662336	0.5	500	0.469162685140946	0.46308552274679854	0.35714285714285715	0.7142857142857143	0.0	1.5587629925826878	Spencer_2021	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	anti_PD1_only	0	nan	0.17195876288659784	4.574710978503383	3.2188758248682006	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
S3_EXCLUDE_LEE_SITES	ridge	Spencer_US	Lee_Leeds	97	18	71	26	10	8	326	5.144767586148716e-07	"{""C"": 0.5}"	0.4375	0.175	0.6940624999999997	500	0.6350412985707103	0.38887313590316497	0.375	0.5	0.25	1.1429758606686835	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.1764032073310423	4.574710978503383	2.8903717578961645	1.8343999907642503	0.5462421632104126	0.47054562970191266	0.0711516832773583
S3_EXCLUDE_LEE_SITES	ridge	Spencer_US	Lee_PRIMM_NL	97	55	71	26	33	22	326	5.144767586148716e-07	"{""C"": 0.5}"	0.6074380165289256	0.45447658402203855	0.7569214876033057	500	0.7169092621974987	0.33869464327492116	0.5833333333333333	0.3939393939393939	0.7727272727272727	1.036846473098599	Spencer_2021	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.1319587628865979	4.574710978503383	4.007333185232471	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
S3_EXCLUDE_LEE_SITES	ridge	Spencer_US	Lee_PRIMM_UK	97	54	71	26	33	21	326	5.144767586148716e-07	"{""C"": 0.5}"	0.5252525252525253	0.37875180375180373	0.6876984126984126	500	0.6738298745222497	0.3460206465085283	0.5606060606060606	0.45454545454545453	0.6666666666666666	1.0429011723445445	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.12084765177548673	4.574710978503383	3.9889840465642745	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
S3_EXCLUDE_LEE_SITES	ridge	Spencer_US	Matson_US	97	38	71	26	14	24	326	5.144767586148716e-07	"{""C"": 0.5}"	0.5922619047619048	0.4136904761904762	0.7813244047619047	500	0.44346035555677304	0.3663786592249384	0.6160714285714286	0.8571428571428571	0.375	1.3519026002984693	Spencer_2021	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	anti_PD1_only	0	nan	0.36353771025501896	4.574710978503383	3.6375861597263857	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
S3_EXCLUDE_LEE_SITES	random_forest	Frankel_US	Gopalakrishnan_US	39	25	24	15	14	11	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5584415584415584	0.2792207792207792	0.7857142857142857	500	0.6414394156418655	0.2514239350274112	0.5324675324675324	0.42857142857142855	0.6363636363636364	0.696051256921962	Frankel_2017	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.055384615384615365	3.6635616461296463	3.2188758248682006	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S3_EXCLUDE_LEE_SITES	random_forest	Frankel_US	Lee_Leeds	39	18	24	15	10	8	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.38749999999999996	0.1625	0.6625	500	0.5214729225023342	0.2663855502617843	0.35	0.7	0.0	0.7281135114787972	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	3.6635616461296463	2.8903717578961645	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S3_EXCLUDE_LEE_SITES	random_forest	Frankel_US	Lee_PRIMM_NL	39	55	24	15	33	22	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5564738292011019	0.3863292011019284	0.7128443526170799	500	0.6130648138476948	0.25338876840065905	0.5227272727272727	0.5454545454545454	0.5	0.7011245956275823	Frankel_2017	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.015384615384615441	3.6635616461296463	4.007333185232471	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
S3_EXCLUDE_LEE_SITES	random_forest	Frankel_US	Lee_PRIMM_UK	39	54	24	15	33	21	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.46464646464646464	0.3130591630591631	0.6161616161616162	500	0.6407834588717077	0.25705694000169566	0.43939393939393934	0.5454545454545454	0.3333333333333333	0.7073556034868174	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.004273504273504258	3.6635616461296463	3.9889840465642745	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
S3_EXCLUDE_LEE_SITES	random_forest	Frankel_US	Matson_US	39	38	24	15	14	24	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.375	0.20535714285714285	0.5670386904761904	500	0.3122436185136104	0.3102179444774644	0.44642857142857145	0.6428571428571429	0.25	0.8214957316103374	Frankel_2017	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.2469635627530365	3.6635616461296463	3.6375861597263857	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
S3_EXCLUDE_LEE_SITES	random_forest	Frankel_US	Spencer_US	39	97	24	15	71	26	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5335861321776815	0.4162648970747562	0.653358613217768	500	0.7740912133169999	0.2448667441167092	0.49458288190682553	0.4507042253521127	0.5384615384615384	0.6810891707305241	Frankel_2017	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.11657414750198247	3.6635616461296463	4.574710978503383	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
S3_EXCLUDE_LEE_SITES	random_forest	Gopalakrishnan_US	Frankel_US	25	39	14	11	24	15	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.48055555555555557	0.3	0.679236111111111	500	0.6413655761113011	0.24392938202638959	0.4583333333333333	0.9166666666666666	0.0	0.6810611793131284	Gopalakrishnan_2018	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.055384615384615365	3.2188758248682006	3.6635616461296463	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
S3_EXCLUDE_LEE_SITES	random_forest	Gopalakrishnan_US	Lee_Leeds	25	18	14	11	10	8	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5375	0.25	0.8250000000000001	500	0.6592476477770596	0.2543098683405903	0.5	1.0	0.0	0.702310246374305	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.004444444444444473	3.2188758248682006	2.8903717578961645	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S3_EXCLUDE_LEE_SITES	random_forest	Gopalakrishnan_US	Lee_PRIMM_NL	25	55	14	11	33	22	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.6143250688705235	0.4482438016528926	0.7680096418732781	500	0.6832692881296446	0.23206222597114545	0.6363636363636364	0.9090909090909091	0.36363636363636365	0.6570229822596613	Gopalakrishnan_2018	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.22	0.039999999999999925	3.2188758248682006	4.007333185232471	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
S3_EXCLUDE_LEE_SITES	random_forest	Gopalakrishnan_US	Lee_PRIMM_UK	25	54	14	11	33	21	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5541125541125541	0.3953823953823954	0.7092712842712843	500	0.6401990318707521	0.23504144918738248	0.5887445887445888	0.9393939393939394	0.23809523809523808	0.6631602243803448	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.53	0.05111111111111111	3.2188758248682006	3.9889840465642745	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
S3_EXCLUDE_LEE_SITES	random_forest	Gopalakrishnan_US	Matson_US	25	38	14	11	14	24	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.43749999999999994	0.20677083333333332	0.6666666666666667	500	0.43503025926598804	0.28401793488171606	0.3541666666666667	0.5	0.20833333333333334	0.762147778606319	Gopalakrishnan_2018	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_only	1	0.0	0.19157894736842113	3.2188758248682006	3.6375861597263857	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
S3_EXCLUDE_LEE_SITES	random_forest	Gopalakrishnan_US	Spencer_US	25	97	14	11	71	26	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.6061755146262188	0.4734561213434453	0.7348997833152762	500	0.8148579337259765	0.24063042056060338	0.6053629469122427	0.6338028169014085	0.5769230769230769	0.6741663174755452	Gopalakrishnan_2018	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_based_unspecified_mix	0	nan	0.17195876288659784	3.2188758248682006	4.574710978503383	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
S3_EXCLUDE_LEE_SITES	random_forest	Lee_Leeds	Frankel_US	18	39	10	8	24	15	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.42500000000000004	0.24020833333333333	0.6070138888888889	500	0.5690670776197648	0.2502061554525455	0.5041666666666667	0.875	0.13333333333333333	0.6950174930103589	Lee_2022_family	Frankel_2017	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	2.8903717578961645	3.6635616461296463	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
S3_EXCLUDE_LEE_SITES	random_forest	Lee_Leeds	Gopalakrishnan_US	18	25	10	8	14	11	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5	0.25633116883116885	0.7467532467532468	500	0.6448931342258409	0.24277241362422344	0.5	1.0	0.0	0.6781225540924699	Lee_2022_family	Gopalakrishnan_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.004444444444444473	2.8903717578961645	3.2188758248682006	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
S3_EXCLUDE_LEE_SITES	random_forest	Lee_Leeds	Lee_PRIMM_NL	18	55	10	8	33	22	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5371900826446281	0.362258953168044	0.6950068870523415	500	0.6308580704626852	0.23924345425999868	0.5151515151515151	0.9393939393939394	0.09090909090909091	0.6714055682417149	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Netherlands	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0444444444444444	2.8903717578961645	4.007333185232471	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
S3_EXCLUDE_LEE_SITES	random_forest	Lee_Leeds	Lee_PRIMM_UK	18	54	10	8	33	21	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5238095238095238	0.35847763347763345	0.6883838383838383	500	0.6652830372992585	0.23988097967348446	0.4632034632034632	0.8787878787878788	0.047619047619047616	0.6724276182058745	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05555555555555558	2.8903717578961645	3.9889840465642745	1.4223043524177503	0.4473893542658809	0.4113155539569585	0.05030654237003443
S3_EXCLUDE_LEE_SITES	random_forest	Lee_Leeds	Matson_US	18	38	10	8	14	24	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4375	0.2470238095238095	0.636904761904762	500	0.37729189345490327	0.2836192778964999	0.4642857142857143	0.9285714285714286	0.0	0.7617891089406754	Lee_2022_family	Matson_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.18713450292397665	2.8903717578961645	3.6375861597263857	1.9771596498918715	0.5811823747640369	0.49020061089929295	0.07011311347150946
S3_EXCLUDE_LEE_SITES	random_forest	Lee_Leeds	Spencer_US	18	97	10	8	71	26	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4859154929577465	0.34395991332611053	0.6167524377031419	500	0.7283379615606324	0.2198038596868882	0.5	1.0	0.0	0.6321908905873227	Lee_2022_family	Spencer_2021	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.1764032073310423	2.8903717578961645	4.574710978503383	1.8343999907642503	0.5462421632104126	0.47054562970191266	0.0711516832773583
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_NL	Frankel_US	55	39	33	22	24	15	462	2.1269490829764473e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.6527777777777777	0.4622916666666667	0.8194444444444444	500	0.7109641076906357	0.23650547466521452	0.6708333333333334	0.875	0.4666666666666667	0.6660842011822558	Lee_2022_family	Frankel_2017	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.015384615384615441	4.007333185232471	3.6635616461296463	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_NL	Gopalakrishnan_US	55	25	33	22	14	11	462	2.1269490829764473e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.6623376623376624	0.41558441558441556	0.8701298701298702	500	0.803669600915529	0.2542723633098061	0.75	0.5	1.0	0.707485135917183	Lee_2022_family	Gopalakrishnan_2018	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.22	0.039999999999999925	4.007333185232471	3.2188758248682006	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_NL	Lee_Leeds	55	18	33	22	10	8	462	2.1269490829764473e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.6375000000000001	0.35	0.9	500	0.6634018759018759	0.2373932369288675	0.575	0.9	0.25	0.6685993303137047	Lee_2022_family	Lee_2022_family	1	Netherlands	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0444444444444444	4.007333185232471	2.8903717578961645	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_NL	Lee_PRIMM_UK	55	54	33	22	33	21	462	2.1269490829764473e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.6435786435786436	0.49783549783549785	0.8045093795093795	500	0.7140767806208631	0.2221540766552389	0.5974025974025974	0.9090909090909091	0.2857142857142857	0.6355678821754681	Lee_2022_family	Lee_2022_family	1	Netherlands	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	0.31000000000000005	0.011111111111111183	4.007333185232471	3.9889840465642745	0.979761610673823	0.2947752855170625	0.3098038865253837	0.039137100406941676
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_NL	Matson_US	55	38	33	22	14	24	462	2.1269490829764473e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.39285714285714285	0.22165178571428573	0.574404761904762	500	0.342667480057367	0.26382266649879693	0.3869047619047619	0.35714285714285715	0.4166666666666667	0.7227390396509452	Lee_2022_family	Matson_2018	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.22	0.23157894736842105	4.007333185232471	3.6375861597263857	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_NL	Spencer_US	55	97	33	22	71	26	462	2.1269490829764473e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.457204767063922	0.32796587215601297	0.594677681473456	500	0.6897847839974279	0.3088103148306399	0.47670639219934996	0.3380281690140845	0.6153846153846154	0.8223392755615537	Lee_2022_family	Spencer_2021	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.1319587628865979	4.007333185232471	4.574710978503383	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_UK	Frankel_US	54	39	33	21	24	15	500	1.0701941407104337e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5444444444444445	0.3485416666666667	0.7459027777777777	500	0.6723396256815289	0.2577443113998876	0.5208333333333333	0.375	0.6666666666666666	0.7090053827241073	Lee_2022_family	Frankel_2017	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.004273504273504258	3.9889840465642745	3.6635616461296463	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_UK	Gopalakrishnan_US	54	25	33	21	14	11	500	1.0701941407104337e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5844155844155844	0.35373376623376623	0.7857142857142857	500	0.7138745254359978	0.26547862054398963	0.6071428571428571	0.21428571428571427	1.0	0.7258503181872205	Lee_2022_family	Gopalakrishnan_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.53	0.05111111111111111	3.9889840465642745	3.2188758248682006	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
S3_EXCLUDE_LEE_SITES	random_forest	Lee_PRIMM_UK	Lee_Leeds	54	18	33	21	10	8	500	1.0701941407104337e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.325	0.0375	0.6	500	0.5795607088989442	0.2746449658397838	0.4125	0.7	0.125	0.7432782235476172	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05555555555555558	3.9889840465642745	2.8903717578961645	1.4223043524177503	0.4473893542658809	0.4113155539569585	0.05030654237003443
